Unnamed: 0.1,id_house,Addresse,Titre,Prix,Surface,Nb_piece,Nb_chambre,Parking,Jardin,Ascenseur,Terrasse,Garage,Prix_sur,Reference,Date_publication,Date_modification,Titre_description,Description
706.0,VM94_714,Vitry-sur-Seine 94400 (Port à l'Anglais - Zone d'activité),"Achat maison 4 pièces 50 m², Vitry-sur-Seine - 360 000 €",360 000 €,50 m²,4 pièces,2 chambres,,,,1 terrasse,,7 200 €/m²,Réf. de l’annonce : V 8248,Publiée le 8 déc. 2020,Modifiée le 9 déc. 2020,Descriptif de cette maison à vendre de 4 pièces et 50 m²,"Maison de ville à VITRY SUR SEINE Port à l'Anglais. Maison de ville en triplex comprenant au rez de chaussée salle à manger avec cuisine ouverte aménagée, au premier étage une double pièce (possibilité de la coupée en deux) une buanderie et Water-closets, au deuxième étage une chambre et salle de bains.
Sous-sol aménageable pour salle de musique ou bureau. cour d'environ 27 m2 sur le devant. A 5 minutes de la gare RER.C."
707.0,VM94_715,Joinville-le-Pont 94340,"Achat maison 4 pièces 80 m², Joinville-le-Pont - 399 000 €",399 000 €,80 m²,4 pièces,2 chambres,,Jardin,,Terrasse,,4 988 €/m²,,Publiée le 8 déc. 2020,Réf. de l’annonce : 940043726,Descriptif de cette maison à vendre de 4 pièces et 80 m²,"Maison. L'AGENCE GHT IMMO VOUS PROPOSE CETTE BELLE PETITE MAISON traversante composée d'un séjour avec cuisine américaine équipée, à létage 2 chambres et une salle de bain, WC, au sous sol une chambre et une buanderie, 2 extérieurs terrasse avec un garage en sus. Quartier Polengis. Possibilité de rehausser un côté de la maison. A visiter sans tarder!! GHT IMMO - Voir le téléphone - Plus d'informations sur (lien supprimé) (réf. 940043726)"
708.0,VM94_716,Champigny-sur-Marne 94500 (Coeuilly Village Parisien),"Achat maison 5 pièces 70 m², Champigny-sur-Marne - 340 000 €",340 000 €,70 m²,5 pièces,2 chambres,1 place de parking,Jardin,,,,4 857 €/m²,,Publiée le 5 déc. 2020,Réf. de l’annonce : 106792,Descriptif de cette maison à vendre de 5 pièces et 70 m²,"VILLAGE PARISIEN. RER 10 MINUTES
Situé à 10 min à pied du RER E de Villiers sur Marne, pavillon indépendant offrant entrée, séjour, cuisine équipée, salle d'eau, 2 chambres, bureau et garage double.
Commerces, écoles et transports accessible à pied!!
A voir rapidement...
Prix : 340 000 *
*Honoraires à la charge du vendeur"
709.0,VM94_717,Ivry-sur-Seine 94200 (Monmousseau - Verollot),"Achat maison 3 pièces 68 m², Ivry-sur-Seine - 404 700 €",404 700 €,68 m²,3 pièces,2 chambres,1 place de parking,Jardin,,,,5 951 €/m²,Réf. de l’annonce : 1782,Publiée le 5 déc. 2020,Modifiée le 9 déc. 2020,Descriptif de cette maison à vendre de 3 pièces et 68 m²,"IVRY-SUR-SEINE, MAISON. Dans quartier pavillonnaire en limite de Villejuif et du Kremlin Bicêtre, à proximité du Métro et de toutes commodités, maison à rénover offrant de nombreuses possibilités.
Sur terrain de 271 m² avec jardin à l'avant, elle se compose d'une d'habitation d'environ 68 m² : cuisine, grand séjour, salle d'eau-wc, 1 chambre en Rdc et 1 chambre à l'étage.
Garage et atelier attenant à la maison d'une surface d'environ 58 m².
Dépendance avec accès direct à la maison d'environ 30 m²."
710.0,VM94_718,Fontenay-sous-Bois 94120 (Plateau),"Achat maison 5 pièces 82 m², Fontenay-sous-Bois - 495 000 €",495 000 €,82 m²,5 pièces,3 chambres,,Jardin,,,,6 037 €/m²,,Publiée le 4 déc. 2020,Réf. de l’annonce : 1599,Descriptif de cette maison à vendre de 5 pièces et 82 m²,"Maison Fontenay Sous Bois 5 pièce(s) 82 m2. L'Adresse vous propose dans le secteur pavillonnaire du Plateau, au calme absolu, cette charmante maison composée d'un espace de vie comprenant un séjour et une cuisine dinatoire, à l'étage deux chambres, une salle de bains, en rez-de-jardin une salle de jeux, un bureau et une salle d'eau.
Terrasse et jardin sans vis à vis.
A 5 minutes des commerces de la rue Dalayrac et de l'école Jules Ferry.
A voir rapidement."
711.0,VM94_719,Valenton 94460,"Achat maison 7 pièces 124 m², Valenton - 389 000 €",389 000 €,"124,06 m²",7 pièces,5 chambres,,Jardin,,1 terrasse,,3 136 €/m²,,Publiée le 3 déc. 2020,Réf. de l’annonce : 2614,Descriptif de cette maison à vendre de 7 pièces et 124 m²,"Maison Valenton 7 pièce(s) 125 m2. Votre agence LAFORET Limeil-Brévannes vous propose dans un quartier pavillonnaire de Valenton, une maison élevée sur sous-sol total entièrement aménagé offrant : au rez-de-chaussée : entrée, deux chambres, séjour double et cuisine indépendante meublée, WC séparés, salle de bains. Au 1er étage : 3 chambres mansardées, WC, dressing, placard de rangement. Au sous-sol un appartement 3 pièces actuellement loué 900/ mois , comprenant : séjour avec cuisine, deux chambres, dégagement avec coin buanderie, salle d'eau et WC. Le tout sur un terrain de 810 mètres carrés. Garage . Terrasse avec petite véranda donnant accès à la cuisine.
Copropriété de 80 lots (Pas de procédure en cours).
Charges annuelles : 100.00 euros."
712.0,VM94_720,L'Haÿ-les-Roses 94240 (Centre-ville),"Achat maison 7 pièces 150 m², L'Haÿ-les-Roses - 740 000 €",740 000 €,150 m²,7 pièces,4 chambres,2 places de parking,Jardin,,,,4 933 €/m²,Réf. de l’annonce : 3310,Publiée le 3 déc. 2020,Modifiée le 6 déc. 2020,Descriptif de cette maison à vendre de 7 pièces et 150 m²,"Centre-Ville L'Hay-Les-Roses - 7 pièces 144 m2. Rare sur le secteur
Dans une rue pavillonnaire calme et recherchée au coeur de ville de L'Hay-Les-Roses, nous vous proposons une maison de 150 m² habitables édifiée sur une parcelle de 356 m² comprenant au rez-de-chaussée : un vaste séjour, cuisine aménagée et équipée, une chambre et un w.c.
Au 1er étage : 3 chambres dont une suite parentale avec accès balcon, salle de bains et w.c.
La maison dispose également d'un sous-sol partiel et de deux emplacement de stationnement aérien."
713.0,VM94_721,Le Perreux-sur-Marne 94170,"Achat maison 9 pièces 175 m², Le Perreux-sur-Marne - 1 295 000 €",1 295 000 €,175 m²,9 pièces,5 chambres,1 place de parking,Jardin,,,,7 171 €/m²,,Publiée le 2 déc. 2020,Réf. de l’annonce : VM788-LOGER,Descriptif de cette maison à vendre de 9 pièces et 175 m²,"MAGNIFIQUE MAISON BOURGEOISE COEUR CENTRE VILLE. MAISON RARE SUR LE SECTEUR
Votre agence LOGER - IMMO vous propose EN EXCLUSIVITÉ cette superbe maison familiale de 154 m² avec sous-sol total, une dépendance de 21 m² et un atelier, édifiée sur un terrain de 271 m² à 1 km à pieds du RER E Nogent le Perreux et au coeur du centre ville du Perreux.
Elle se compose d'un beau double séjour lumineux avec cuisine dinatoire, 5 chambres, 2 dressings, une salle d'eau et WC indépendants.
Vous saurez apprécier la hauteur sous plafond, le volume des pièces de vie dans lesquelles le cachet de l'ancien a été conservé.
La dépendance de 21 m² est aménagée en studio avec kitchenette, salle d'eau et WC, parfait pour un adolescent, profession libérale ou rentabilité locative.
Le jardin est ensoleillé tout au long de la journée et l'exposition gorge la maison de lumière (Sud, Est, Ouest).
Une à deux places de stationnement dans la cour avant de la maison.
Cette magnifique maison est à visiter au plus vite !!!
Mandat N° 2155. Honoraires inclus de 3.19% TTC à la charge de l'acquéreur. Prix hors honoraires 1 255 000 €. Ce bien vous est proposé par un agent commercial."
714.0,VM94_722,La Queue-en-Brie 94510,"Achat maison 5 pièces 98 m², La Queue-en-Brie - 305 900 €",305 900 €,98 m²,5 pièces,3 chambres,,Jardin,,Terrasse,,3 121 €/m²,,Publiée le 1 déc. 2020,Réf. de l’annonce : 941018M02238,Descriptif de cette maison à vendre de 5 pièces et 98 m²,"MAISON 5 pièces. A LA QUEUE EN BRIE - Quartier L'Hermitage, Agentys vous propose cette maison familiale de 98 m² env, dans une petite copropriété, au calme et proche toutes commodités.
Elle comporte, au RDC : vaste entrée avec rangements, 2 chambres dont une donnant sur terrasse.
A l'étage : salle à manger-séjour-cuisine équipée (38 m² env), 2 chambres, SDB et WC indépendant.
Le tout sur un jardin de 117 m² env, clos et sans vis-à vis.
Un garage complète ce bien.
Copropriété de 42 lots (faibles charges)Vous serez séduits par l'emplacement et les volumes
de cette maison. Une visite s'impose !!!"
715.0,VM94_723,Ormesson-sur-Marne 94490,"Achat maison 5 pièces 131 m², Ormesson-sur-Marne - 475 890 €",475 890 €,131 m²,5 pièces,4 chambres,2 places de parking,Jardin,,,,3 633 €/m²,,Publiée le 1 déc. 2020,Réf. de l’annonce : 279460330327928,Descriptif de cette maison à vendre de 5 pièces et 131 m²,"Maison 5 pièces. Rue Le Prévost à Ormesson-sur-Marne, belle maison traditionnelle de 5 pièces et 131 m2 située sur un terrain de 243 m2 joliment paysagé.
Elévée sur 2 niveaux plus un sous sol total, la maison se compose:
Au rez-de-chaussée :
- d'une entrée
- d'un séjour lumineux de 34mètres carré avec cheminée
- d'une cuisine intégrée en chêne de 13mètres carré donnant sur un balcon et une terrasse
- d'un WC
Au premier étage :
- de 3 chambres dont 2 donnant sur balcon
- d'une une salle de bain
- d'une douche et d'un WC
Au deuxième étage :
- d'une grande salle mansardée de 30mètres carré au sol qui peut faire office de quatrième chambre
La maison dispose d'un système de chauffage au gaz de ville et dispose de doubles vitrages en PVC.
Au sous-sol mi-enterré la maison dispose d'un studio indépendant de 22 m2 équipé comprenant un petit séjour avec coin cuisine, une chambre et une salle d'eau (loué 500euros/mois il y a dix ans) ainsi que d'un garage double de 40mètres carré environ.
Très calme et sans vis à vis, cette maison est idéalement située à 15 kms de Paris, 5 minutes en voiture de St-Maur des Fossés et de la gare RER de La Varenne Chennevières, proche de toutes commodités et à 5 minutes à pied du marché."
716.0,VM94_724,Marolles-en-Brie 94440,"Achat maison 8 pièces 211 m², Marolles-en-Brie - 549 000 €",549 000 €,211 m²,8 pièces,7 chambres,2 places de parking,Jardin,,,,2 602 €/m²,Réf. de l’annonce : 1057,Publiée le 30 nov. 2020,Modifiée le 30 nov. 2020,Descriptif de cette maison à vendre de 8 pièces et 211 m²,"Maison de 210m² exposée sud parcelle de 800m². Dans quartier résidentiel proche des écoles et commodités, maison très lumineuse de 210m² sur belle parcelle de 800m². Cette maison avec de beaux volumes et exposée plein sud comprend: au rez-de-chaussée une vaste entrée desservant une triple réception cathédrale de 55m² en double exposition (sud et ouest), avec cheminée et de plain pied sur terrasse sans vis-à-vis; une cuisine dinatoire aménagée, une chambre parentale avec salle d'eau, dégagement, une buanderie. A l'étage, une mezzanine de 20m² environ distribue en étoile 3 chambres, une belle chambre parentale avec placards, salle d'eau et wc, une salle de bains. Les combles de 25m² environ ont été aménagés avec un dégagement distribuant une chambre, et bureau. Un grand garage double et atelier complètent ce bien. Prestations: pompe à chaleur, triple vitrage et double vitrage,"
717.0,VM94_725,Arcueil 94110 (Laplace),"Achat maison 5 pièces 100 m², Arcueil - 740 000 €",740 000 €,100 m²,5 pièces,4 chambres,1 place de parking,,,,,7 400 €/m²,Réf. de l’annonce : 16223,Publiée le 30 nov. 2020,Modifiée le 2 déc. 2020,Descriptif de cette maison à vendre de 5 pièces et 100 m²,"ARCUEIL / LAPLACE RER : Au pied du RER (2min de marche) et des commerces, une MAISON récente de 2006 d'environ 100m² composée ainsi : - au rez-de-chaussée, une chambre, une salle d'eau avec WC et un GRAND GARAGE (bénéficiant d'un point d'eau). - au 1er étage, un séjour, une petite terrasse, une cuisine indépendante (possibilité de l'ouvrir), un WC séparé. - au 2ème étage, trois chambres, une salle de bains, un WC séparé et un accès aux combles aménagées. Cette maison en excellent état bénéficie d'un grand jardin/terrasse d'environ 55m², accessible depuis le rez-de-chaussée et le 1er étage. Plan sans aucune perte d'espace, très LUMINEUX et CALME."
718.0,VM94_726,La Queue-en-Brie 94510,"Achat maison 6 pièces 124 m², La Queue-en-Brie - 307 000 €",307 000 €,124 m²,6 pièces,3 chambres,,Jardin,,,Garage,2 476 €/m²,Réf. de l’annonce : P2772,Publiée le 29 nov. 2020,Modifiée le 4 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 124 m²,"A vendre à la Queue en Brie, maison de 124 m² proche des commerces et des écoles. Cette maison comprend une entrée avec dressing, une pièce à vivre de 15 m² avec sauna pouvant être aménagée en chambre, une buanderie et un garage. A l'étage, un grand séjour cathédrale, une cuisine équipée, une chambre avec balcon, une salle d'eau et wc. Au dernier niveau, une spacieuse mezzanine et deux chambres."
719.0,VM94_727,Saint-Maur-des-Fossés 94210 (Adamville),"Achat maison 5 pièces 127 m², Saint-Maur-des-Fossés - 787 000 €",787 000 €,127 m²,5 pièces,4 chambres,2 places de parking,Jardin,,,,6 051 €/m²,Réf. de l’annonce : 003034E1K23S,Publiée le 28 nov. 2020,Modifiée le 4 déc. 2020,Descriptif de cette maison à vendre de 5 pièces et 127 m²,"Maison Saint Maur Des Fosses 5 pièce(s) 127 m2. Maison de charme en excellent état.. 4 Chambres et un bureau.. Beau salon, salle à manger 36m².. Cuisine récente équipée, aménagée avec accès terrasse.. 1 garage , 1 sous -sol d'environ 25m2. Quartier des muriers à La Varenne.. Proche Marne .. 1,6 km du RER , 3 arrêts de Bus, écoles.. ."
720.0,VM94_728,Sucy-en-Brie 94370 (Plateau),"Achat maison 9 pièces 165 m², Sucy-en-Brie - 735 000 €",735 000 €,165 m²,9 pièces,6 chambres,2 places de parking,Jardin,,1 terrasse,,4 242 €/m²,Réf. de l’annonce : m01360,Publiée le 30 nov. 2020,Modifiée le 2 déc. 2020,Descriptif de cette maison à vendre de 9 pièces et 165 m²,"Maison Sucy En Brie - 9 pièce(s) - 165 m2 habitables et 250m² utiles.. A 300 mètres de la gare RER, quartier du Petit Val, cette maison familiale située au calme et proche des commerces dispose sur deux niveaux de 6 chambres, un bureau et une pièce de vie avec cheminée de plain pied sur une terrasse, 2 salle d'eau et une salle de bains. Un sous-sol total avec garage double, pièce de jeu, buanderie/chaufferie et cave à vin.
Vous souhaitez faire une visite virtuelle en 3D ou
une visite en présentiel... contactez-nous à l'agence.
dont 5.00 % honoraires TTC à la charge de l'acquéreur."
721.0,VM94_729,Thiais 94320 (Proche Choisy),"Achat maison 4 pièces 88 m², Thiais - 409 500 €",409 500 €,"88,33 m²",4 pièces,2 chambres,1 place de parking,Jardin,,,,4 636 €/m²,Réf. de l’annonce : 23780,Publiée le 11 oct. 2020,Modifiée le 21 nov. 2020,Descriptif de cette maison à vendre de 4 pièces et 88 m²,"THIAIS CENTRE VILLE - Votre agence Century 21 AARS Immo vous présente en exclusivité cette charmante meulière non mitoyenne située à proximité des transports (bus 103 et 185), des écoles et du Centre-Ville. Au rez-de-chaussée vous disposerez d'une cuisine, d'un double séjour avec cheminée, d'une salle d'eau, d'un WC séparé et d'un grand rangement. A l'étage vous découvrirez 2 chambres. Une 3ème chambre est également possible au rdc ou en souplex. Vous pourrez également profiter d'une belle terrasse pouvant être transformée en jardin. L'ensemble des fenêtres de la maison ont été refaites en double vitrage PVC, la toiture a été changée et la climatisation réversible installée dans toute la maison. Venez vite découvrir cette maison pleine de charme!"
722.0,VM94_730,Créteil 94000,"Achat maison 9 pièces 264 m², Créteil - 1 090 000 €",1 090 000 €,264 m²,9 pièces,5 chambres,1 place de parking,Jardin,,Terrasse,,4 129 €/m²,Réf. de l’annonce : 35081DHI1094,Publiée le 28 nov. 2020,Modifiée le 9 déc. 2020,Descriptif de cette maison à vendre de 9 pièces et 264 m²,"Grande maison à vendre Créteil Halage 264m² et magnifique. Amoureux de la nature et d'un grand jardin au calme, cette maison est faite pour vous !
Dans le quartier paisible du Halage, à Créteil, proche de la Marne et de ses magnifiques promenades, vous découvrirez cette vaste maison d'architecte de 264m² sur un terrain de 1100m². Vous serez séduit par les matériaux de qualité, l'agencement des pièces et les volumes.
Dès votre entrée, un séjour de 60m², aux grandes baies vitrées, invite à la détente et souligne la grandeur du jardin. Tout pour accueillir les amis.
Le rez-de-chaussée comprend également un espace cuisine-salle à manger de 27m², des toilettes, et un bureau de 9m². Une verrière de 20m², où il fait bon vivre en mi-saison, fait le lien avec une dépendance de 30m², qui peut servir pour une activité professionnelle.
Le jardin est magnifique sur près de 900m², composé de grands arbres et d'arbres fruitiers.
Au 1er étage, une suite parentale avec une chambre de 18m², une salle de bain + douche de 10m², une penderie et un dressing. Deux chambres de 13m² chacune avec salle d'eau et un WC.
Dans les combles, 20m² (et plus en surface au sol).
Au sous-sol, à moitié enterré, très grand volume cave-buanderie de 26m² + 9m².
La maison est située à 9 minutes à pieds (vraiment!) du RER A de Saint-Maur Créteil (et future ligne 15 du métro fin 2024). Le tout dans un quartier prisé et très calme, proche des commerces, des écoles et de belles promenades le long de la Marne...
Le bien est en bon état mais nécessite un rafraîchissement de certaines pièces.
Double vitrage, interphone, volets électriques, balcon, verrière, chauffage au gaz, électricité aux normes.
Potentiel détachement parcellaire pour construction d'une maison en fond de terrain.
Consommation d'énergie par an (chauffage et eau chaude) : 2400euros.
DPE: 102,1 indice: C
GES: 14,4 indice: C.
1 VISITE AUTORISEE PAR DEMI JOURNEE. RESERVEZ VITE !
Tel: Pierre Nihoul - Voir le téléphone 
Prix FAI : 1 130 000euros. Honoraires à charge vendeur.
Ce bien vous est présenté par Pierre NIHOUL conseiller indépendant en immobilier, Reseau Dr House Immo siret num : 88170888700016."
