,id_hourse,Addresse,Titre,Prix,Surface,Nb_piece,Nb_chambre,Parking,Jardin,Ascenseur,Terrasse,Garage,Prix_sur,Reference,Date_publication,Date_modification,Titre_description,Description
296,ES91_296,Athis-Mons 91200 (Val d'Athis),"Achat maison 3 pièces 50 m², Athis-Mons - 264 290 €",264 290 €,50 m²,3 pièces,1 chambre,,Jardin,,,,5 286 €/m²,Réf. de l’annonce : 3390,Publiée il y a plus de 2 mois,Modifiée le 5 déc. 2020,Descriptif de cette maison à vendre de 3 pièces et 50 m²,"Maison ATHIS-MONS 3 pièce(s) 50 m2. Pendant le confinement, gagnez du temps pour la réalisation de votre projet immobilier et demandez une Visio Visite à votre conseiller.
A distance mais toujours avec vous !
Votre Agence LAFORET d'ATHIS-MONS vous propose :
De venir découvrir cette maison, au sein d'un quartier calme, de 50 m² de surface et de 165m² de terrain.
Au rez-de-chaussée vous trouverez une entrée, un séjour ouvert sur cuisine équipée ayant un accès direct à la terrasse et au jardin, wc séparés.
A l'étage vous trouverez une chambre mansardée et une salle d'eau.
Le tout élevé sur sous-sol total comprenant bureau, cave et wc.
Un garage complète ce bien.
Proche toutes commodités (Bus, gare, écoles et commerces) .
Copropriété de 3 lots (Pas de procédure en cours)."
297,ES91_297,Sainte-Geneviève-des-Bois 91700 (Liers - Croix Blanche),"Achat maison 4 pièces 65 m², Sainte-Geneviève-des-Bois - 249 000 €",249 000 €,65 m²,4 pièces,2 chambres,2 parkings extérieurs,Jardin,,,,3 831 €/m²,Réf. de l’annonce : GB00107216,Publiée il y a plus de 2 mois,Modifiée le 24 nov. 2020,Descriptif de cette maison à vendre de 4 pièces et 65 m²,"Maison récente de 2015 !. EXCLUSIVITÉ NEXITY - Dans secteur pavillonnaire Maison récente de 2015 sans aucun travaux - Proche commodités, pavillon comprenant entrée, séjour de 27 m² accès terrasse, cuisine équipée moderne, buanderie, wc, à l'étage: palier, 2 chambres, wc, salle d'eau. Double vitrage pvc, volets roulants, électricité aux normes. Terrain de 114 m² avec abri de jardin. 2 places de parking privés. Posez vos valises !"
298,ES91_298,Videlles 91890,"Achat maison 6 pièces 155 m², Videlles - 399 000 €",399 000 €,155 m²,6 pièces,4 chambres,9 places de parking,Jardin,,,1 garage,2 574 €/m²,Réf. de l’annonce : 3005UBI,Publiée il y a plus de 2 mois,Modifiée le 8 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 155 m²,"EXCLUSIVITÉ UDI - VIDELLES - MAISON DE 155 M² SUR 3303 M² DE TERRAIN -. EXCLUSIVITÉ UDI - PROCHE FERTE ALAIS SUR LA COMMUNE DE VIDELLES
MAISON D'HABITATION DE 155 M² COMPRENANT :
AU REZ DE CHAUSSÉE : ENTREE - GRAND SÉJOUR DE 40 M² AVEC CHEMINÉE - CUISINE ÉQUIPÉE DE 28 M² - ESPACE BUANDERIE - SALLE D'EAU AVEC WC -
A L'ÉTAGE : 4 CHAMBRES - SALLE DE DOUCHE - WC -
GARAGE -
LE TOUT SUR 3303 M² DE TERRAINS CLOS AVEC PISCINE CHAUFFÉE -
LES HONORAIRES SONT A LA CHARGES DU VENDEUR"
299,ES91_299,Grigny 91350 (Centre-ville - Blanc Manteaux),"Achat maison 5 pièces 105 m², Grigny - 232 000 €",232 000 €,105 m²,5 pièces,4 chambres,,,,,,2 095 €/m²,Réf. de l’annonce : 098001E1CVKR,Publiée il y a plus de 2 mois,Modifiée le 1 déc. 2020,Descriptif de cette maison à vendre de 5 pièces et 105 m²,"Maison de village Grigny 5 pièce(s) 105 m2. VILLAGE DE GRIGNY PROCHE TOUTES COMMODITÉS. Une maison de ville située au calme, comprenant au rez-de chaussée : un séjour avec cheminée, une grande cuisine indépendante équipée , un wc. Au premier étage on retrouve une salle de bains avec wc, deux chambres dont une avec dressing , au second étage combles aménagées en deux belles chambres. Une cave, chauffage au gaz, pas de charges de copropriété. . Ce bien est une alternative à l'appartement car il n'est pas en copropriété et est idéalement situé proche des transports et en centre ville.. A SAISIR!!!"
300,ES91_300,La Ville-du-Bois 91620,"Achat maison 3 pièces 60 m², La Ville-du-Bois - 225 750 €",225 750 €,60 m²,3 pièces,1 chambre,,,,,,3 583 €/m²,Réf. de l’annonce : 7427,Publiée il y a plus de 2 mois,Modifiée le 23 nov. 2020,Descriptif de cette maison à vendre de 3 pièces et 60 m²,"Maison de ville - 3 pièces de 60m². En plein centre de La Ville du Bois, située dans une impasse au calme, à proximité des écoles primaires et secondaires et de ses commodités, vous trouverez cette belle maison de ville sur 3 niveaux se composant de la manière suivante : au rez-de-chaussée, un salon avec cheminée ainsi qu'un cellier. Au premier étage, une cuisine ouverte aménagée et équipée avec une pièce de vie donnant sur une terrasse avec un jardin de 55m² ainsi que deux remises, une salle d'eau avec wc. Au deuxième étage, une chambre mansardée avec espace de rangement et un bureau (possible 2ème chambre). Parking proche pour se garer facilement. IDEAL POUR UNE PREMIERE ACQUISITION ! 

Prix de vente : 225 750 euros frais d'agence inclus* 
*(5% TTC, prix de vente hors honoraires 215 000 euros)"
301,ES91_301,Athis-Mons 91200 (Mons - Plaine Basse),"Achat maison 4 pièces 83 m², Athis-Mons - 279 000 €",279 000 €,"82,74 m²",4 pièces,3 chambres,1 place de parking,Jardin,,,,3 372 €/m²,Réf. de l’annonce : 2737,Publiée il y a plus de 2 mois,Modifiée le 13 nov. 2020,Descriptif de cette maison à vendre de 4 pièces et 83 m²,"ATHIS-MONS maison 4 pièces. Pendant le confinement, gagnez du temps pour la réalisation de votre projet immobilier et demandez une Visio Visite à votre conseiller.
À distance mais toujours avec vous !
Votre agence Laforet d'ATHIS-MONS vous propose :
Quartier Caron coquette maison de type 4 Pièces comprenant : Au rez-de-chaussée : entrée avec placard, wc, séjour avec insert et cuisine équipée attenante, côté pratique vous trouverez une arrière cuisine.
A l'étage une chambre avec balcon, une salle de bains avec fenêtre et balcon.
Sous combles deux chambres en enfilade.
Un garage avec cave ainsi qu'un abri de jardin complètent ce bien !
Toiture et ravalement récents !"
302,ES91_302,Palaiseau 91120 (Plateau),"Achat maison 6 pièces 115 m², Palaiseau - 439 000 €",439 000 €,115 m²,6 pièces,4 chambres,2 places de parking,Jardin,,,,3 752 €/m²,Réf. de l’annonce : 098008E1CVLL,Publiée il y a plus de 2 mois,Modifiée le 1 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 115 m²,"Maison Palaiseau 6 pièce(s) 115 m2. SECTEUR LES JONCHERETTES - Maison 4 chambres avec garage, en bon état et sans nuisances particulières, maison accolée d'un coté (NON MITOYENNE), sur un terrain de 220m2 en lot arrière, sans vis à vis. Composée au Rez de chaussée d'une entrée sur séjour double et cuisine ouverte avec accès terrasse jardin Expo plein SUD, un wc, une buanderie. A l'étage trois chambres un pallier de distribution permettant l'aménagement d'un bureau, une salle de bains avec wc. Dans le comble aménagé, une chambre.. 'Parce que la sécurité de tous est essentielle, dans nos agences : portons un masque, utilisons du gel hydro-alcoolique et respectons les distances de sécurité.'. ORPI PALAISEAU, en face de la mairie, vous accueille : . du mardi au samedi : de 9h30 à 12h30 et de 14h00 à 19h00. 92, Rue de Paris 91120 PALAISEAU - Voir le téléphone"
303,ES91_303,La Ferté-Alais 91590,"Achat maison 6 pièces 220 m², La Ferté-Alais - 335 000 €",335 000 €,220 m²,6 pièces,4 chambres,6 places de parking,Jardin,,,,1 523 €/m²,Réf. de l’annonce : 098064E15YAD,Publiée il y a plus de 2 mois,Modifiée le 5 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 220 m²,"Maison La Ferte Alais 6 pièce(s) 220 m2. Mandat By Orpi Centre ville de La Ferté Alais, maison de charme offrant entrée, un beau salon lumineux avec cheminée, une cuisine aménagée et équipée, salle à manger accès jardin, une buanderie.. Aux étages : 4 chambres dont (10, 20, 22 et 14 m2), un dressing, une salle d'eau, une salle de bains et un bureau.. L' ensemble sur 800 m2 de terrain avec garage et dépendance.. Commerces, écoles et RERD à pieds"
304,ES91_304,Montlhéry 91310,"Achat maison 3 pièces 70 m², Montlhéry - 165 000 €",165 000 €,70 m²,3 pièces,1 chambre,,,,,,2 357 €/m²,Réf. de l’annonce : 098023E0CH9U,Publiée il y a plus de 2 mois,Modifiée le 6 nov. 2020,Descriptif de cette maison à vendre de 3 pièces et 70 m²,"Maison de Ville Montlhery 4 pièce(s) 70 m2. BEAU POTENTIEL ET BEAUX VOLUMES pour cette maison de ville de 4 pièces située en centre ville de Montlhéry !. Actuellement aménagée en cabinet médical elle se compose comme suit : entrée /salle d'attente ,un wc avec lave main , un coin bureau pouvant être transformé en cuisine .. A l'étage, un pallier dessert une chambre de 18 m², escalier d'accès au deuxième étage avec combles aménageables.. Une cave voutée complète ce bien .. Chauffage gaz de ville, travaux d'aménagement à prévoir. Idéal profession libérale.. Commerces à pieds ! . ."
305,ES91_305,Sermaise 91530,"Achat maison 6 pièces 194 m², Sermaise - 279 900 €",279 900 €,194 m²,6 pièces,3 chambres,,Jardin,,,,1 443 €/m²,Réf. de l’annonce : 861995,Publiée le 8 déc. 2020,Modifiée le 9 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 194 m²,"Vente Maison/villa 6 pièces. iad France - Stéphane MASSETTI (Voir le téléphone ) vous propose : BELLE MEULIERE A RENOVER !!... située à 35 kms de Paris. Proche de St Chéron, cette maison de 1870 comprend 190 m2 environ habitable, un atelier verrière de 48 m2 environ, ainsi qu'une jolie cave voutée. Le tout édifié sur un terrain clos arboré de 1391 m2 environ. Cette demeure séduira les amoureux de nature et de tranquillité !!... Le rez-de-chaussée offre une belle hauteur sous plafond et comprend : entrée, cuisine chaufferie, wc, bureau et séjour avec cheminée, deux autres pièces sont à exploiter à votre convenance. L'étage dispose d'un palier avec un dégagement desservant trois grandes chambres (16 ,19 et 25 m² environ), d'une salle de bains et d'un wc indépendant. Nombreux rangements. Raccordement au tout à l'égout, conformité installation Assainissement. Ecole primaire (5 min), collège St Chéron ou Dourdan, Gare RER de Sermaise (9 min), A10 à Dourdan ** TRAVAUX A PRÉVOIR !!
Honoraires d’agence à la charge du vendeur.Information d'affichage énergétique sur ce bien : DPE VI indice 0 et GES VI indice 0. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de M. Stéphane MASSETTI (ID 16672), Agent Commercial mandataire en immobilier immatriculé au Registre Spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce de EVRY sous le numéro 512146796.
Retrouvez tous nos biens sur notre site internet. (lien supprimé)"
306,ES91_306,Orsay 91400 (Mondétour),"Achat maison 7 pièces 150 m², Orsay - 520 000 €",520 000 €,150 m²,7 pièces,6 chambres,3 places de parking,Jardin,,2 terrasses,,3 349 €/m²,Réf. de l’annonce : 564,Publiée le 7 déc. 2020,Modifiée le 8 déc. 2020,Descriptif de cette maison à vendre de 7 pièces et 150 m²,"Maison Orsay 7 pièce(s) 150 m2. Jolie Maison bien entretenue sur un terrain de 460 m² idéalement située dans le secteur pavillonnaire de Mondétour 'écoles, commerces et transports à proximités' comprenant:
Entrée avec espace de rangements, salle de jeux avec un accès sur le jardin, salle de sport, buanderie et un garage double (28 m²).
A l'étage, un séjour de 30 m² orienté Ouest avec cheminée et terrasse, cuisine séparée et équipée lumineuse, une salle de bains, chambre 1, chambre 2 et WC.
Au deuxième étage, chambre 3, chambre 4, un espace de rangements, une salle de douche avec Wc, chambre 5 et chambre 6
Écoles maternelle et primaire à proximité (10 minutes à pied), collège Fleeming et lycée Blaise pascale accessible en 17 minutes depuis le bus n°122.
+ D'infos sur notre site internet / Mon Agent Du Grand Paris dont 3.50 % honoraires TTC à la charge de l'acquéreur."
307,ES91_307,Gometz-la-Ville 91400,"Achat maison 5 pièces 83 m², Gometz-la-Ville - 390 000 €",390 000 €,"83,48 m²",5 pièces,3 chambres,1 place de parking,Jardin,,,,4 672 €/m²,Réf. de l’annonce : 78708,Publiée le 6 déc. 2020,Modifiée le 8 déc. 2020,Descriptif de cette maison à vendre de 5 pièces et 83 m²,"GOMETZ-LA-VILLE - Maison fonctionnelle et familiale en très bon état à VISITER SANS TARDER ! Située dans un quartier résidentiel à moins de 10 minutes à pieds des commerces (Leclerc, Boulangerie, Restaurants) et des écoles (crèche, maternelle, primaire). Ce pavillon de type JACINTHE comprend au rez-de-chaussée une entrée avec placard, une cuisine indépendante aménagée et équipée, un WC, un séjour double donnant sur un agréable jardin de 164m² avec terrasse, idéale pour vos soirée d'été. A l'étage un palier dessert trois grandes chambres avec placards, une salle de bains et un WC séparé. Un garage complète l'ensemble. Construction KAUFMAN & BROAD de 2006 RARE et UNIQUE sur le secteur opportunité à saisir !"
308,ES91_308,Igny 91430,"Achat maison 5 pièces 86 m², Igny - 438 900 €",438 900 €,"86,07 m²",5 pièces,3 chambres,4 places de parking,Jardin,,,,4 880 €/m²,,Publiée le 5 déc. 2020,Réf. de l’annonce : 098059E1S8BS,Descriptif de cette maison à vendre de 5 pièces et 86 m²,"Maison Igny 5 pièce(s) 86.07 m2. Proche de la place de la ferme, maison indépendante offrant une entrée, un séjour avec cheminée, une véranda, une cuisine équipée, une salle de bains.. A l'étage : un palier avec rangement, trois chambres avec placard, dressing.. La maison est édifiée sur un beau terrain de 421 m² et dispose d'un garage et d'une buanderie.. A 700 m de la gare d'Igny (RER C)"
309,ES91_309,Sainte-Geneviève-des-Bois 91700 (Hôtel de Ville),"Achat maison 6 pièces 131 m², Sainte-Geneviève-des-Bois - 375 000 €",375 000 €,"131,16 m²",6 pièces,4 chambres,,Jardin,,,,2 859 €/m²,,Publiée le 5 déc. 2020,Réf. de l’annonce : 6203,Descriptif de cette maison à vendre de 6 pièces et 131 m²,"Maison Sainte Geneviève Des Bois 6 pièce(s) 131.16 m2 quartier pavillonnaire secteur mairie. MAISON 6 PIÈCES AU CALME - AVEC JARDIN
En vente : à SAINTE GENEVIEVE DES BOIS (91700) venez découvrir cette maison T6 au calme de 131,16 m² et de 395 m² de terrain.
C'est une maison de 2 niveaux construite en 1960. Elle est composée d'un grand séjour de 36 m², d'une cuisine indépendante et de quatre chambres grandes chambres dont une au rez de chaussée. Elle comporte aussi une salle de bains et des toilettes. Elle offre également une entrée, un dégagement et deux greniers. La maison est chauffée au fuel. L'intérieur nécessite d'être rafraîchi.
Cette maison est également agrémentée d'un balcon et d'un jardin, des espaces détente bienvenus.
La maison est située dans la commune de Sainte-Geneviève-des-Bois. On trouve plusieurs écoles (maternelles, primaire, élémentaires et collèges) à moins de 10 minutes de la maison. Les commerces sont à proximités, la gare est accessible en 15 min environ. Le cinéma Salle A vous attend dans les environs pour vos loisirs, ainsi que deux conservatoires et un théâtre. Il y a aussi de nombreux restaurants. Enfin un marché anime le quartier toutes les semaines.
Cette maison est exclusivement à vendre par Laforêt en mandat Favoriz. Découvrez toutes les originalités de cette maison en vente en prenant RDV avec votre agence Laforêt SAINTE GENEVIEVE."
310,ES91_310,Yerres 91330 (Centre-ville - Bellevue),"Achat maison 6 pièces 127 m², Yerres - 347 000 €",347 000 €,127 m²,6 pièces,3 chambres,2 places de parking,Jardin,,,,2 732 €/m²,Réf. de l’annonce : 645,Publiée le 4 déc. 2020,Modifiée le 6 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 127 m²,"Maison Yerres 6 pièces 127 m2 à rénover. Edifiée au coeur d'un écrin de verdure à flanc de coteau, vous n'échapperez pas au charme de cette maison de caractère du début du XXe siècle, exposée plein Sud, au calme, offrant une vue exceptionnelle sur la vallée de l'Yerres. Secteur pavillonnaire. La propriété, composée d'une maison de 127 m2, de sa dépendance et d'un jardin de 995 m2, est à rénover entièrement pour révéler son indéniable potentiel. Au rez-de-chaussée, l'entrée distribue un salon de 19 m2, une salle à manger de 16 m2, une cuisine et un wc. L'étage dessert trois chambres (16,7 m2, 14.7 m2 et 10.5 m2) et une salle de bain. Cheminées, parquet pointe de Hongrie et radiateurs ouvragés en fonte d'époque agrémentent les pièces principales. Le sous-sol se compose d'une salle de jeu de 23 m2 s'ouvrant sur le jardin, d'un atelier de 20 m2 et d'une chaufferie. Il est possible d'acquérir un second terrain constructible de 713 m2 situé dans le prolongement et en contrebas de la propriété."
