,id_hourse,Addresse,Titre,Prix,Surface,Nb_piece,Nb_chambre,Parking,Jardin,Ascenseur,Terrasse,Garage,Prix_sur,Reference,Date_publication,Date_modification,Titre_description,Description
59,YV78_808,Rambouillet 78120 (Villeneuve - Hippodrome),"Achat maison 7 pièces 156 m², Rambouillet - 530 000 €",530 000 €,156 m²,7 pièces,4 chambres,,Jardin,,Terrasse,,3 397 €/m²,Réf. de l’annonce : 849920,Publiée le 3 nov. 2020,Modifiée le 7 déc. 2020,Descriptif de cette maison à vendre de 7 pièces et 156 m²,"Vente Maison/villa 7 pièces. iad France - Leila YOUSSEF (Voir le téléphone ) vous propose : à RAMBOUILLET, au sein d'un quartier calme et familial, venez découvrir cette maison construite en 2015 selon la norme RT 2012.
Très spacieuse, elle se compose d'une grande entrée avec placard et WC indépendant, un séjour et salle à manger avec poêle à bois accès terrasses et jardin, une cuisine aménagée et équipée, un cellier buanderie, un garage.
Au 1er étage un palier avec espace bureau distribue 3 chambres dont une suite parentale avec dressing et salle d'eau, une salle de bain, un WC indépendant.
Au 2ème étage la maison dispose de combles aménagés en salle de jeux, dressing et une chambre.
Les plus :
Maison moderne et pratique d’entretien elle est également économe en énergie, elle dispose de nombreux placards et est idéale pour une famille, garantie décennale.
La vie de quartier, Aire de jeux pour enfants, les nombreux espaces verts, la proximité avec la forêt et les étangs accessibles en vélo, Circulations douces (piste cyclable, coulée verte vers les commerces).
Deux lignes de Bus, la ligne E directe gare de Rambouillet, la ligne A qui distribue les écoles et le centre commercial également accessibles à pied.
Demandez la fiche technique pour plus d'informations, visite vidéo disponible en cette période de confinement.
Honoraires d’agence à la charge du vendeur.Information d'affichage énergétique sur ce bien : DPE A indice 50.5 et GES A indice 1.1. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de Mlle Leila YOUSSEF (ID 14747), Agent Commercial mandataire en immobilier immatriculé au Registre Spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce de VERSAILLES sous le numéro 809672660.
Retrouvez tous nos biens sur notre site internet. (lien supprimé)"
60,YV78_809,Carrières-sous-Poissy 78955 (Saint-Blaise),"Achat maison 4 pièces 85 m², Carrières-sous-Poissy - 338 800 €",338 800 €,85 m²,4 pièces,3 chambres,1 place de parking,Jardin,,Terrasse,,3 986 €/m²,Réf. de l’annonce : 7762,Publiée le 2 nov. 2020,Modifiée le 24 nov. 2020,Descriptif de cette maison à vendre de 4 pièces et 85 m²,"Chaleureuse maison individuelle de 3 chambres avec jardin f. Dans une résidence calme et recherchée, proche des écoles, commerces, bus, cette agréable maison individuelle est composée au RDC d'une entrée, d'une cuisine aménagée et équipée, d'un séjour ouvrant sur terrasse; à l'étage 3 chambres et une salle d'eau. Garage. Chauffage électrique et climatisation électrique. Classe énergie: D"
61,YV78_810,Saint-Rémy-lès-Chevreuse 78470,"Achat maison 7 pièces 150 m², Saint-Rémy-lès-Chevreuse - 595 000 €",595 000 €,150 m²,7 pièces,5 chambres,,Jardin,,1 terrasse,,3 813 €/m²,Réf. de l’annonce : 854,Publiée le 2 nov. 2020,Modifiée le 5 déc. 2020,Descriptif de cette maison à vendre de 7 pièces et 150 m²,"Maison de plain pied à St-rémy-lès-chevreuse - 7 pièces. VISITE VIRTUELLE disponible ! Nous pouvons vous guider à distance sur PC ou tablette : contactez-nous.
Située à proximité immédiate de la gare RER et du centre, cette agréable maison vous séduira par sa distribution fonctionnelle et de plain pied. Elle nécessite un rafraichissement.
Elle comprend un grand séjour avec cheminée, exposé plein sud, une cuisine, 5 chambres, une salle de bains, une salle d'eau, et un dressing.
Elle dispose également d'un sous-sol total offrant beaucoup de potentiel. Il est composé d'une très grande pièce (50 m²), d'une buanderie, d'une grande cave, et d'un garage 2 voitures.
Possibilité d'aménager une grande chambre supplémentaire (+25 m² habitables environ).
Vous profiterez enfin d'un grand terrain (piscine possible).
Chaudière de 2019, isolation toiture refaite en 2017, couverture en 2009. Maison raccordée au gaz de ville.
Bien idéal pour une grande famille .Ne tardez pas ! dont 4.02 % honoraires TTC à la charge de l'acquéreur."
62,YV78_811,Orvilliers 78910,"Achat maison 6 pièces 145 m², Orvilliers - 395 000 €",395 000 €,145 m²,6 pièces,4 chambres,1 place de parking,Jardin,,2 terrasses,,2 621 €/m²,Réf. de l’annonce : 766,Publiée le 30 oct. 2020,Modifiée le 10 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 145 m²,"MAISON INDIVIDUELLE 6 PIECES. Orvilliers, proche Houdan, belle maison individuelle (1989) de 6 pièces, environ 145 m2 habitables (environ 235m2 utiles), le tout édifié sur un terrain piscinable, entièrement clos, arboré, orienté Est/Sud/Ouest et à l'abri des regards de 1000m2. Située dans une impasse qui fera le bonheur de vos enfants, elle se compose au rez de chaussée : entrée, wc indépendant avec lave-mains, 1 chambre avec placard, lumineux séjour d'environ 30m2, traversant avec cheminée insert, cuisine séparée de 15m2 entièrement équipée et aménagée donnant sur la terrasse et le jardin, dégagement avec petit dressing desservant 1 chambre d'environ 10m2, 1 salle de bains (env.7m2) avec baignoire, douche et 2 vasques et pour finir sur le rez-de-chaussée une superbe véranda de 19m2, baignée de lumière avec poêle donnant sur une grande terrasse abritée et le jardin. A l'étage : petit palier avec placard desservant la spacieuse chambre parentale d'environ 20m2 avec grand placard/dressing, 1 salle d'eau avec wc, 1 chambre avec clim. (env.16m2) avec placard/penderie et placard en sous/comble. 1 grand garage double de 50m2 et au-dessus 1 spacieuse pièce d'environ 40m2 (non comptabilisée dans la surface hab.) pour salle de jeux, de sport etc.... En extérieur, magnifique terrain plat avec petite dépendance et abri de jardin. Huisseries PVC double vitrage, volets PVC neufs, porte d'entrée sécurisée, portillon et portail PVC, chauffage gaz/radaiteurs (chaudière De Dietrich récente - 2 ans), très bien isolée, complètent ce bien entretenu et en très bon état. Vous posez vos valises, vous fermez la porte et vous êtes chez vous !!!!! Proche des commodités (école primaire à 500m, Houdan pour la gare, petits commerces de proximité au centre du village). Une visite s'impose !! Prix : 395.000 euros FAI dont 3.95% d'honoraires agence à la charge de l'acquéreur. Sophie Guizien, Directrice agence, agent commercial immatriculé au RSAC de Versailles sous le numéro 397 616 244. HENRI IV IMMOBILIER"
63,YV78_812,Le Chesnay 78150 (Aubert),"Achat maison 10 pièces 315 m², Le Chesnay - 1 790 000 €",1 790 000 €,315 m²,10 pièces,5 chambres,2 places de parking,,,,,5 514 €/m²,Réf. de l’annonce : 201029-115454,Publiée le 29 oct. 2020,Modifiée le 3 déc. 2020,Descriptif de cette maison à vendre de 10 pièces et 315 m²,"Maison quartier Aubert - 315 m2. Idéalement située dans le quartier Aubert, cette maison mitoyenne offre une entrée principale desservant la cuisine et buanderie, la salle à manger et une chambre avec rangement et salle d’eau. Un garage est accessible.
Au rez-de-jardin, un grand salon d’environ 70m2 avec cheminée et accès direct sur une grande terrasse et le jardin plein sud. Une chambre avec rangement et salle d’eau complète cet étage. Vous trouverez également un sauna, une cave à vins et un espace cave avec rangements.
Au premier étage, un dégagement dessert deux chambres, une salle de bain, et un espace parentale avec grande chambre, dressing et salle de bain/douche.
Ce bien est en bon état et entretenu.
Proche de Blanche de Castille, de Versailles et de Parly 2, de l'autoroute A13."
64,YV78_813,Gaillon-sur-Montcient 78250,"Achat maison 3 pièces 52 m², Gaillon-sur-Montcient - 209 000 €",209 000 €,52 m²,3 pièces,1 chambre,,Jardin,,1 terrasse,,4 019 €/m²,Réf. de l’annonce : 3424,Publiée le 29 oct. 2020,Modifiée le 25 nov. 2020,Descriptif de cette maison à vendre de 3 pièces et 52 m²,"EXCLUSIVITE GAILLON-SUR-MONTCIENT - VISITE VIRTUELLE SUR DEMANDE. Sur 668m² de jardin, maison sur sous-sol total composée d'une entrée sur pièce de vie, cuisine ouverte aménagée, chambre, salle d'eau et WC séparés.
Sous-sol total composé d'une pièce, buanderie, garage.
Rare sur GAILLON-SUR-MONTCIENT....."
65,YV78_814,Marcq 78770,"Achat maison 5 pièces 132 m², Marcq - 472 500 €",472 500 €,132 m²,5 pièces,3 chambres,,Jardin,,,,3 409 €/m²,Réf. de l’annonce : 793,Publiée le 29 oct. 2020,Modifiée le 4 déc. 2020,Descriptif de cette maison à vendre de 5 pièces et 132 m²,"Maison pleine de charme au coeur du village, comprenant: cuisine, cellier, beau séjour double A l'étage : beau palier, 3 grandes chambres , placard, salle de bains avec WC. Grande cave voutée. Le tout sur un terrain clos de 790 m2 à l'abri des regards.
extension possible par le grand grenier avec jolie poutraison
Pour amoureux de la pierre"
66,YV78_815,Montesson 78360 (Les Rabaux),"Achat maison 5 pièces 90 m², Montesson - 595 000 €",595 000 €,90 m²,5 pièces,3 chambres,,Jardin,,,,6 611 €/m²,Réf. de l’annonce : 1529,Publiée le 29 oct. 2020,Modifiée le 9 déc. 2020,Descriptif de cette maison à vendre de 5 pièces et 90 m²,"Maison Montesson 5 pièce(s) 90 m2. MONTESSON - à 15 minutes à pied de la Gare RER A Le Vesinet-Le Pecq, et du Grand Lac des Ibis (Le Vesinet), maison individuelle entièrement rénovée, qui allie le charme de l'ancien et le confort de la modernité. Un jardin important qui permet de profiter pleinement de vos moments de détente, en famille. Vous tomberez sous le charme des carreaux de ciments d'époque, aux couleurs remarquablement préservées. Ils composent le sol de l'entrée et de la cuisine. Un bel espace de vie composé d'un séjour double traversant, ouvert sur cuisine. Il est possible de poser une verrière de type atelier, pour la séparer. Un espace bureau et wc indépendant. A l'étage un palier dessert 3 chambres et une grande salle de bains qui comprend une douche + une baignoire, double vasque et wc. Plomberie et électricité NEUVE, matériaux de qualité, Isolation réalisée, chauffage central assuré par une chaudière Frisquet gaz condensation. Le sous-sol total vous offre un espace composé actuellement d'un atelier, un espace de rangement, une buanderie-chaufferie. A proximité des commerces et des espaces publics : crèche, écoles, squares, quais de Seine, parc des Ibis (Le Vesinet). Idéal pour y installer votre famille !!"
67,YV78_816,Élancourt 78990 (Nouvelle Amsterdam - ZA Petite Villedieu),"Achat maison 5 pièces 94 m², Élancourt - 348 000 €",348 000 €,94 m²,5 pièces,3 chambres,,Jardin,,,,3 564 €/m²,Réf. de l’annonce : SPI01020E,Publiée le 28 oct. 2020,Modifiée le 6 nov. 2020,Descriptif de cette maison à vendre de 5 pièces et 94 m²,"Maison 5 pièces 90 m2. Vous recherchez une maison de plain pied ? L'agence Stéphane Plaza vous propose : une maison mitoyenne uniquement par le garage, édifiée sur une parcelle de terrain close et arborée de 551 m². Elle présente une beau séjour de 27 m², une cuisine aménagée qu'il est possible d'ouvrir sur le séjour, trois chambres en rez -de -chaussée, une salle de bains et des toilettes indépendant. Un grand garage et un abri de jardin. dont 3.88 % honoraires TTC à la charge de l'acquéreur."
68,YV78_817,Sartrouville 78500 (Les Dix Arpents),"Achat maison 6 pièces 125 m², Sartrouville - 763 000 €",763 000 €,125 m²,6 pièces,4 chambres,,Jardin,,Terrasse,,6 104 €/m²,,Publiée le 27 oct. 2020,Réf. de l’annonce : 300039-4551650,Descriptif de cette maison à vendre de 6 pièces et 125 m²,"5 MINUTES A PIED DE LA GARE DE SARTROUVILLE MAISON RECENTE INDIVIDUELLE QUARTIER LES DIX ARPENTS. A 5 minutes à pied de la gare, quartier les 10 arpents, maison individuelle récente en plein centre ville au calme. Maison 6 pièces qui comprend au Rez de chaussée: entrée avec placard, cuisine américaine équipée, séjour, salle à manger donnant directement sur terrasse et jardin, et WC séparé. Au 1er étage, un palier desservant 3 chambres avec placards dont une avec terrasse et salle de bains avec WC. Au 2eme étage, une suite parentale avec dressing sur mesure, grande salle de bains avec baignoire et douche, WC, et de nombreux rangements. Un sous sol total complète ce bien avec cave à vin, garage, et grande pièce de stockage. Maison bâtie sur 230 m2 de parcelle qui comprend de nombreux matériaux de qualité! Prestations et emplacement sont au rendez vous, faire vite, les visites ont déjà commencées!"
69,YV78_818,Fontenay-le-Fleury 78330 (Vieux village),"Achat maison 6 pièces 145 m², Fontenay-le-Fleury - 735 000 €",735 000 €,145 m²,6 pièces,4 chambres,2 places de parking,Jardin,,1 terrasse,,4 828 €/m²,Réf. de l’annonce : 2123,Publiée le 27 oct. 2020,Modifiée le 6 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 145 m²,"Maison Fontenay Le Fleury 4 pièce(s) 90 m2. FONTENAY-LE-FLEURY
Dans le quartier très recherché du Vieux Village, LAFORET IMMOBILIER vous présente cette maison d'environ 145 m² édifiée sur une magnifique parcelle de 1145 m².
Elle comprend : une entrée, un séjour-double, une cuisine, un bureau, 4 chambres, une salle d'eau et 2 WC. Terrasse de 22 m².
Possibilité de créer une 5 ème chambre.
Garage double dont 5.00 % honoraires TTC à la charge de l'acquéreur."
70,YV78_819,Rambouillet 78120 (Villeneuve - Hippodrome),"Achat maison 6 pièces 192 m², Rambouillet - 610 000 €",610 000 €,192 m²,6 pièces,5 chambres,,Jardin,,Terrasse,,3 177 €/m²,Réf. de l’annonce : 847913,Publiée le 27 oct. 2020,Modifiée le 20 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 192 m²,"Vente Maison/villa 6 pièces. iad France - Elisabeth KERBOUA (Voir le téléphone ) vous propose : Idéalement située aux portes de Rambouillet, dans le charmant village de Gazeran, à 5 minutes à pied de la gare (45 minutes de Paris-Montparnasse), je vous invite à découvrir cette grande maison familiale construite en 2008 et édifiée sur un terrain paysagé sans vis à vis de 746 m² environ. Vous serez séduit par le volume des pièces, la luminosité et la qualité des prestations intérieures. Tout d'abord, l'entrée cathédrale avec escalier en fer forgé s'ouvre sur un bel espace de vie de plus de 60 m² environ disposant d'une cuisine aménagée et équipée avec accès au cellier et au garage. La double exposition de l'espace garantie une lumière à chaque instant de la journée. Le poêle dans le salon vous promettra de beaux moments passés au coin du feu. Une suite parentale ainsi que des toilettes terminent les prestations au rez de chaussée. A l'étage, vous découvrez 4 belles chambres dont une suite parentale avec dressing et salle d'eau, une belle salle de bain avec douche et baignoire, des toilettes. Vous apprécierez la qualité des prestations : volets roulants électriques avec centralisation, chauffage au sol au rdc, portail électrique en aluminium, terrasse tout autour de la maison avec abri de bois. Belle opportunité à saisir : produit rare à la vente !
Honoraires d’agence à la charge du vendeur.Information d'affichage énergétique sur ce bien : DPE D indice 189 et GES B indice 8. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de Mme Elisabeth KERBOUA (ID 43374), Agent Commercial mandataire en immobilier immatriculé au Registre Spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce de VERSAILLES sous le numéro 818260291.
Retrouvez tous nos biens sur notre site internet. (lien supprimé)"
71,YV78_820,Les Clayes-sous-Bois 78340 (Centre-ville),"Achat maison 3 pièces 56 m², Les Clayes-sous-Bois - 275 000 €",275 000 €,56 m²,3 pièces,2 chambres,1 place de parking,Jardin,,,,4 696 €/m²,Réf. de l’annonce : 4158,Publiée le 24 oct. 2020,Modifiée le 13 nov. 2020,Descriptif de cette maison à vendre de 3 pièces et 56 m²,"Maison F3. Situé en plein coeur du centre ville, proche de toutes commodités, maison de plain pied de 3 pièces comprenant : entrée, séjour, cuisine, 2 chambres, 1 salle de douches, 1 WC séparés, 1 cellier et 1 espace veranda. Un atelier (ancien garage) attenant à la maison. Le tout édifié sur un terrain de 302 m². Travaux à prévoir. dont 4.56 % honoraires TTC à la charge de l'acquéreur."
